url,id,name,author,star_rating,num_ratings,num_reviews,summary,genres,first_published,about_author,community_reviews,kindle_price
"https://www.goodreads.com/book/show/26802158-her-secret-submission","26802158-her-secret-submission","Her Secret Submission","[""Carolyn Faulkner""]",3.8,55,"9","Lia Keene was the perfect secretary. She knew how her boss liked his coffee, that he hated breakfast meetings and he was allergic to shellfish. He was also ruggedly handsome, wealthy, powerful, and completely off-limits, but that didn't stop him from starring in all her fantasies! She really did not want to go on the mandatory business trip with him, and possibly risk revealing her secret infatuation with him. But how could she refuse to go?  Bryce Tanner had never given his secretary a second glance, until now. She’d always just been there – in her boring work-appropriate business suits, with her hair wadded up in a severe bun – while she quietly and efficiently did whatever was needed without a word of complaint. Until now. He didn’t understand what the big issue was with this trip, but he needed her there. And he always got what he wanted.  It wasn’t until he went to pick her up the next morning to take her to the airport, that he caught a glimpse of the real woman hiding behind the efficient façade. There were a few signs around her apartment that she was interested in a submissive relationship. Would she consider one with him?","[""BDSM"",""Erotica""]","9/21/2015","{""name"":""Carolyn Faulkner"",""num_books"":215,""num_followers"":""341""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":1},""2_stars"":{""reviews_num"":6,""reviews_percentage"":10},""3_stars"":{""reviews_num"":15,""reviews_percentage"":27},""4_stars"":{""reviews_num"":14,""reviews_percentage"":25},""5_stars"":{""reviews_num"":19,""reviews_percentage"":34}}","""$4.99"""
"https://www.goodreads.com/book/show/933063.Everything_for_Baby","933063.Everything_for_Baby","Everything for Baby: Simple Handcrafted Projects With Patterns","[""Adelaide D' Andigne""]",3.4,5,"","Whether you're having that nesting feeling or you're looking forward to an addition to your clan, making gifts for babies can occupy your thoughts and your time for nine months and beyond. From the heart of a mother of four children, through the aesthetic and expertise of a top-notch professional children's designer, and infused with the French sense of style, here are thirty-five comfortable and practical gifts for baby, each boasting an elegant, refined, and luxurious style. The projects are organized into five  Mealtime, Bedtime, Bathtime, Clothing, and The Bedroom. Most projects are very easy and can take about an hour to complete. Crafting techniques, including sewing, knitting, woodworking, decorative painting, and applique, produce delightful gifts for a baby such as a cap of boiled wool, little slippers, a simple bodysuit trimmed with lace, kimono pajamas, a quilt, a toy box, and a decorated baby bottle.","","6/1/2003","{""name"":""Adelaide D' Andigne"",""num_books"":5}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":3,""reviews_percentage"":60},""4_stars"":{""reviews_num"":2,""reviews_percentage"":40},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}",""
"https://www.goodreads.com/book/show/19195207-chinese-flash-cards-for-beginners","19195207-chinese-flash-cards-for-beginners","Chinese Flash Cards For Beginners: Book 3 - 250 More Highly Used Chinese Words And Pinyin Organized By Themes [Traditional Chinese Edition]","[""Dongxia Zheng""]",2,1,"","*********** Traditional Chinese Edition ***********Flash cards have been shown to be one of the most effective ways for learning a foreign language.It is especially true for learning the Chinese language. This is the third book of our book series “Chinese Flash Cards for Beginners”.Expanding Book One and Book Two of this series, we collected 250 more highly used Chinese words. These words were organized into the following 12  Adjectives (3), Computer and Internet, Greetings, Hobbies, Holidays, Money, On the Road, People, Pronouns, Time and Day (3), Verbs, Other Common Words.The Chinese words were presented in Traditional Chinese form. One Chinese word will be shown at at time. When the flash card is flipped, the reader will see the English translation and Pinyin for the Chinese word.The flash cards were designed such that you can pick a random word to test yourself using the ""Random"" link, or you can pick an adjacent word using the ""Previous"" or ""Next"" link. To flip a flash card to see the English translation and pinyin for the Chinese word, simply click on the ""Flip"" link.*********** Again this is the ""Traditional Chinese"" Edition. *********** *********** The Chinese words were presented in Traditional Chinese format. ***********","","12/29/2012","{""name"":""Dongxia Zheng"",""num_books"":34,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":100},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$2.99"""
"https://www.goodreads.com/book/show/556094.Introduction_to_Special_Relativity","556094.Introduction_to_Special_Relativity","Introduction to Special Relativity","[""Wolfgang Rindler""]",3.97,32,"1","This textbook offers a concise but thorough treatment of the theory of special relativity for advanced undergraduate and beginning graduate students. Assuming no prior knowledge of relativity, the author elaborates the underlying logic and describes the subtleties and apparent paradoxes. The text also contains a large number of problems which cover the basic modes of thinking and calculating in special relativity. Emphasis is placed on developing the student's intuitive understanding of space-time geometry along with the necessary methods of four-tensor calculus, though three-dimensional methods are also described. This updated new edition contains additional examples and problems, and the chapter on relativistic mechanics of continua has been substantially rewritten.","[""Physics"",""Nonfiction"",""Science"",""Textbooks"",""Reference"",""Mathematics""]","8/19/1982","{""name"":""Wolfgang Rindler"",""num_books"":11,""num_followers"":""11""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":3},""2_stars"":{""reviews_num"":1,""reviews_percentage"":3},""3_stars"":{""reviews_num"":7,""reviews_percentage"":21},""4_stars"":{""reviews_num"":12,""reviews_percentage"":37},""5_stars"":{""reviews_num"":11,""reviews_percentage"":34}}",""
"https://www.goodreads.com/book/show/25173970-the-acne-cure","25173970-the-acne-cure","The Acne Cure: 50 Ways to Treat Acne Using Natural Remedies","[""Norah Davis""]",3,1,"","Attention: Acne Sufferers... Today only, get this Amazon bestseller for just $0.99 and Discover 50 Ways To Treat Acne Using Only Natural Remedies. Regularly priced at $4.99. Read on your PC, Mac, smart phone, tablet or Kindle device. About Time You Got Rid of Your Acne? Inside this guide, you'll discover: 50 ways to treat acne using natural remedies.The benefits of treating acne using natural remedies.Natural acne remedies to treat acne scarring.The side effects of popular acne medicines and treatments.Much, much more! Download your copy today!  Tags: acne medication, acne home remedies, skin care secrets, acne cure kindle book, acne medication, acne treatment book, acne, acne treatment, acne diet, acne scars","","3/16/2015","{""name"":""Norah Davis"",""num_books"":11,""num_followers"":""4""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":1,""reviews_percentage"":100},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$2.99"""
"https://www.goodreads.com/book/show/542884.Breaking_Loose_Together","542884.Breaking_Loose_Together","Breaking Loose Together: The Regulator Rebellion in Pre-Revolutionary North Carolina","[""Marjoleine Kars""]",3.95,77,"7","Ten years before the start of the American Revolution, backcountry settlers in the North Carolina Piedmont launched their own defiant bid for economic independence and political liberty. The Regulator Rebellion of 1766-71 pitted thousands of farmers, many of them religious radicals inspired by the Great Awakening, against political and economic elites who opposed the Regulators' proposed reforms. The conflict culminated on May 16, 1771, when a colonial militia defeated more than 2,000 armed farmers in a pitched battle near Hillsborough. At least 6,000 Regulators and sympathizers were forced to swear their allegiance to the government as the victorious troops undertook a punitive march through Regulator settlements. Seven farmers were hanged.

Using sources that include diaries, church minutes, legal papers, and the richly detailed accounts of the Regulators themselves, Marjoleine Kars delves deeply into the world and ideology of free rural colonists. She examines the rebellion's economic, religious, and political roots and explores its legacy in North Carolina and beyond. The compelling story of the Regulator Rebellion reveals just how sharply elite and popular notions of independence differed on the eve of the Revolution.","[""History"",""Nonfiction"",""American History""]","2/25/2002","{""name"":""Marjoleine Kars"",""num_books"":5,""num_followers"":""12""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":4,""reviews_percentage"":5},""3_stars"":{""reviews_num"":19,""reviews_percentage"":24},""4_stars"":{""reviews_num"":31,""reviews_percentage"":40},""5_stars"":{""reviews_num"":23,""reviews_percentage"":29}}","""$16.19"""
"https://www.goodreads.com/book/show/18898369-nine-reasons-why-an-old-american-man-should-move-to-thailand","18898369-nine-reasons-why-an-old-american-man-should-move-to-thailand","Nine Reasons Why An Old American Man Should Move To Thailand","[""Alan Reeder-Camponi""]",3.91,33,"2","This is not a book on how to get more sex from Thai women or how to survive on a shoestring budget. I have lived with a woman who was born in Bangkok for over three years and been married to her for two years. If it were not for my exposure to her and her family, I would now know how to survive in Bangkok ... but I would only have a superficial understanding of Thais and Thai culture.

Unlike some books written on relocating to Thailand, I don't think Thailand turns out to be a wonderful country for everyone. It works very well for me. And in this guide you will learn why.

More than anything, this guide is about Thai culture. If you are coming here from the USA it will be hard for you to overestimate how different Thai culture is from that in the USA. In the USA you have literally hundreds of religions. In Thailand, something like 95% of the population is Buddhist. Buddhism is reflected everywhere in Thai life. Many of the foreigners I meet who are confused by what they run into here on a day-to-day basis have not looked into Buddhism. In my opinion, if you don't have an appreciation for and understanding of Buddhism, you will not end up being comfortable with Thai culture and living in Thailand for any length of time.

I'm very happy living in Bangkok with my Thai wife. In this book I've tried to convey some of what that life is like … and to compare my quality of life here to what I experienced in the USA. Part of my motivation for writing the book is thinking that eventually something might happen to me while living here that will sour me on Thailand. At that point, I'll want something to remind me of why I chose to live here. So far, I'm still on my honeymoon. I don't think Thailand or Thai culture is perfect by any means. But, from my experience, the positives far outweigh the negatives.

To be very honest, there are many things about Thai culture and how Thais think that I just do not understand. For example, Thais are generally a very nonviolent people. Rather than kill stray or unwanted dogs, they abandon them at temples or leave them to fend for themselves on the street. But… I've been told by more than one person that hiring someone to kill a person who you want killed is not that difficult in Thailand. The strange part of all this is that it seems to be morally ok to have someone killed … but not morally acceptable to do it yourself.

Thailand is full of extreme contrasts and apparent contradictions. I've tried in this book to communicate some of this. For example, Bangkok is an adult Disneyland without brakes. If you have the money, you can buy most anything. But … the ones who get the most respect are the monks (even the King of Thailand shows a monk respect by waiing him). So, it's the ones who are able to turn their backs on all the worldly pleasures who are given the most respect.

If you come to live here you will gradually come to think you understand something about Thailand. But I think maybe the experience of living here will actually teach you more about the country you just left. All those things you took for granted for all those years start to seem like just one of many choices. For example, in the USA people usually consider their home to be a personal statement of who they are. Americans generally like to invite people to visit their home. Thais, on the other hand, usually meet friends at a restaurant to socialize. Thais are reluctant to invite friends to their home.

Those in charge of advertising Thailand to the world have chosen the phrase ""amazing Thailand"" to promote tourism. In my opinion, this is not false advertising. I hope my book can help prepare you for what you will find in Thailand…and to decide if it is really a good choice for you.","","5/4/2012","{""name"":""Alan Reeder-Camponi"",""num_books"":8,""num_followers"":""1""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":3},""2_stars"":{""reviews_num"":4,""reviews_percentage"":12},""3_stars"":{""reviews_num"":5,""reviews_percentage"":15},""4_stars"":{""reviews_num"":10,""reviews_percentage"":30},""5_stars"":{""reviews_num"":13,""reviews_percentage"":39}}","""$2.99"""
"https://www.goodreads.com/book/show/6582744-premier-voyage-pour-momo-de-sinro","6582744-premier-voyage-pour-momo-de-sinro","PREMIER VOYAGE POUR MOMO DE SINRO","[""BARCELO FRANCOIS""]",2.8,5,"","Pour ce cinquième épisode de la série, François Barcelo nous fait découvrir un nouveau personnage d’importance, le père du jeune Maurice Monette de Saint-Romain-des-Champs, alias Momo de Sinro. Après cinq années passées au loin et une nouvelle vie auprès d’une nouvelle compagne, Emmanuel Masson souhaite renouer avec son fils et, qui sait, peut-être le convaincre de venir vivre à Nice. Momo se laissera-t-il tenter ?C’est avec beaucoup de finesse que l’auteur, par le biais du prétexte agréable du voyage, nous présente une facette inconnue de la vie familiale de Momo. Non seulement Momo fait-il son premier voyage en avion, découvre-t-il la Côte d’Azur et l’accent du sud de la France, mais il devra aussi choisir sa destinée. Voici donc un roman qui allie à merveille émotion et humour et qui ravira les jeunes lecteurs de 7 ans et plus.À l’aube des vacances, Momo reçoit une invitation épatante. Aller rejoindre son père, qu’il n’a pas vu depuis cinq ans, à Nice où celui-ci possède un restaurant. Mais Momo n’a jamais voyagé seul et Lucie, sa mère, hésite à le laisser partir sans surveillance. Ses réticences tomberont rapidement lorsque M. Pacossi, leur célèbre voisin, peintre de profession, propose d’accompagner Momo pour son premier passage outre-Atlantique. Ainsi commence une folle équipée qui fait de ce périple une succession d’événements inattendus, à commencer par l’absence du père de Momo à l’aéroport. Momo ne se souvient plus du nom de famille de son père (il porte celui de sa mère) et il ne se rappelle plus le nom du restaurant. Nice est une grande ville. Comment s’y repérer? Heureusement, le hasard fait bien les choses et c’est par l’entremise de Brigitte, la nouvelle conjointe du père de Momo, qu’ils pourront enfin renouer connaissance. Momo découvre un environnement fort différent de Saint-Romain-des-Champs et où il serait bien tentant de vivre en permanence. Mais pourrait-il se passer de Lucie et de la belle Jessica Laliberté ?","","1/1/2003","{""name"":""BARCELO FRANCOIS"",""num_books"":18}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":20},""3_stars"":{""reviews_num"":4,""reviews_percentage"":80},""4_stars"":{""reviews_num"":0,""reviews_percentage"":0},""5_stars"":{""reviews_num"":0,""reviews_percentage"":0}}","""$6.99"""
"https://www.goodreads.com/book/show/18217963","18217963","دنیای ربات ها","[""Isaac Asimov""]",3.75,8,"","","","","{""name"":""Isaac Asimov"",""num_books"":4451,""num_followers"":""25288""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":12},""3_stars"":{""reviews_num"":2,""reviews_percentage"":25},""4_stars"":{""reviews_num"":3,""reviews_percentage"":37},""5_stars"":{""reviews_num"":2,""reviews_percentage"":25}}",""
"https://www.goodreads.com/book/show/6577610-el-nuevo-espacio-p-blico","6577610-el-nuevo-espacio-p-blico","El nuevo espacio público","[""Daniel Innerarity""]",4.25,8,"","Este libro examina la idea de espacio público y sus transformaciones en la sociedad contemporánea, y determina qué puede significar hoy una cultura pública común y cómo entender la política para un mundo común. Tras analizar los actuales escenarios en los que se desarrolla la vida pública, plantea una concepción de las cuestiones relativas a la identidad y la diferencia en consonancia con las exigencias democráticas de una sociedad plural, para finalizar proponiendo una transformación del poder político de manera que esté en condiciones de articular espacios comunes, cooperación, responsabilidad e integración en la nueva sociedad mundial.","","1/1/2006","{""name"":""Daniel Innerarity"",""num_books"":54,""num_followers"":""43""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":1,""reviews_percentage"":12},""4_stars"":{""reviews_num"":4,""reviews_percentage"":50},""5_stars"":{""reviews_num"":3,""reviews_percentage"":37}}",""
"https://www.goodreads.com/book/show/26810941-the-lion-s-mate","26810941-the-lion-s-mate","The Lion's Mate","[""Mary T. Williams""]",4.38,8,"1","Leah is a human in a largely paranormal world.  An author by trade, she's both creative and caring.  But after seeing her bathing in a local dock, nether of those things are what first caught Mark's eyes.  Mark is your typical lion shifter; tall, powerful and handsome.  What's more, he's just found the woman he wants to make his mate!  While Leah's initial reaction is to dismiss the shifter getting an eye full of her bathing, she soon can't help but be seduced by this powerful male.  And the fact that Mark's a lawyer who can potentially help them win her best friend's discrimination case; well, that's just icing on the cake.  Join Mark and Leah as they explore each other, have a baby, and fight for what is right.  Suitable for over 18s only due to sex scenes so hot, you'll be roaring in satisfaction. ;)","","9/22/2015","{""name"":""Mary T. Williams"",""num_books"":24,""num_followers"":""10""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":1,""reviews_percentage"":12},""3_stars"":{""reviews_num"":0,""reviews_percentage"":0},""4_stars"":{""reviews_num"":2,""reviews_percentage"":25},""5_stars"":{""reviews_num"":5,""reviews_percentage"":62}}","""$2.99"""
"https://www.goodreads.com/book/show/26866357-francisco-de-goya","26866357-francisco-de-goya","Francisco De Goya","[""Sandra Forty""]",3.88,8,"3","The greatest artist of the 18th century, Francisco de Goya began his career as an apprentice to a local artist where one of his jobs was adding draperies and modesty items to nude figures in religious paintings; for this he was titled “Reviser of Indecent Paintings.” But by the age of 40, Goya had established himself as a leading Spanish artist. Goya simultaneously pursued a number of disparate projects, commissions he received from prestigious churches and royalty, as well as producing several lengthy series of lithographs to express his dislike of several subjects, notably Spanish high society and war. Brushing into controversy on several occasions, Goya threaded the political needle of alternating French and Spanish rule of his home country of Spain as well as successfully navigated the choppy waters of the Spanish Inquisition when it questioned the morality of La Maja Desnuda, one of his most famous paintings.","","11/19/2014","{""name"":""Sandra Forty"",""num_books"":86,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":0,""reviews_percentage"":0},""3_stars"":{""reviews_num"":3,""reviews_percentage"":37},""4_stars"":{""reviews_num"":3,""reviews_percentage"":37},""5_stars"":{""reviews_num"":2,""reviews_percentage"":25}}","""$5.99"""
"https://www.goodreads.com/book/show/26816013-the-betting-season","26816013-the-betting-season","The Betting Season","[""Ava Stone""]",3.91,375,"18","In Ava Stone's By Any Other Name...  Lady Philippa Casemore caused quite a scene at her very first ball of her very first season. She even landed herself, somehow, on the pages of the infamous betting book at White's gentleman's club. Unfortunately, she doesn't remember one moment of the night in question. Not the music. Not the notorious rake she'd dragged into the middle of the dance floor. Not the flask of opium-laced brandy she'd downed without realizing it's contents...  Jason York, the wicked Earl of St. Austell, can't quite forget the lady who stole his breath away the previous night. Of course, his broken nose, courtesy of the girl's brother, did have a way of making an impression. When he stumbles into Lady Philippa the next day, his ego is more than bruised when she doesn't seem to recall him at all and a scheme to make certain she never forgets him again quickly forms in Jason's mind.  * * *  In Jane Charles's Landing A Laird...  Heiress Lady Moira Kirkwood will do anything it takes to marry a laird to take her north - far, far away from London and her domineering mother. Unfortunately, a pair of gentlemen overhear her jest about Scotland and compromising a fellow if she has to. Before the sun has risen the next day, Moira’s name and a scandalous wager have found themselves inside the infamous betting book at White’s.  One penniless gentleman after another begs Gideon Baxter, Viscount Ainsely, for his assistance in wooing Lady Moira. Unfortunately, Gideon would like to woo the charming lady himself. If only she cared more for him than for the location of his estate, he’d could be assured of where her true feelings lie.  * * *  In Jerrica Knight-Catania's The Marriage Trap...  When Miss Patience Findley discovers, at her first ball of her first Season, just how much her father's scandal has affected her chances of marriage, she resigns herself to being alone and dying a spinster. That is, until she hears that her friends' names have landed in the Betting Book at White's. In a moment of desperation, she asks her reprobate cousin to place a bet on her behalf, in hopes of trapping an unsuspecting gentleman into marriage.  Tristan Wallford, Lord Swaffham, loves a good challenge. So when his friend, Rowan Findley, claims that his cousin Patience cannot be cured of her melancholy state, Tristan lays a bet that he will be the one to cure her. He could certainly use the money, after all. But as the game begins, Tristan begins to realize that not only does Miss Findley not need curing, but she might be worth trapping for himself.","[""Romance"",""Historical"",""Historical Romance"",""Regency Romance"",""Regency"",""Anthologies""]","3/1/2012","{""name"":""Ava Stone"",""num_books"":99,""num_followers"":""229""}","{""1_stars"":{""reviews_num"":8,""reviews_percentage"":2},""2_stars"":{""reviews_num"":20,""reviews_percentage"":5},""3_stars"":{""reviews_num"":97,""reviews_percentage"":25},""4_stars"":{""reviews_num"":124,""reviews_percentage"":33},""5_stars"":{""reviews_num"":126,""reviews_percentage"":33}}","""$2.99"""
"https://www.goodreads.com/book/show/11552923-children-of-sun","11552923-children-of-sun","Children of Sun","[""R.B. Holbrook""]",3.83,140,"16","The Oracle, leader of a secret civilization known as the Structure, is dying. As the Structure tips deep into darkness, a new leader is needed to prevent conflict among the Houses from escalating. Ollie could be the key to finding the next leader, but her family comes first. However, as power hungry factions hunt for Ollie, she will do whatever it takes to protect her loved ones.","[""Urban Fantasy"",""Fantasy"",""Fiction"",""Amazon""]","9/8/2008","{""name"":""R.B. Holbrook"",""num_books"":3,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":6,""reviews_percentage"":4},""2_stars"":{""reviews_num"":7,""reviews_percentage"":5},""3_stars"":{""reviews_num"":36,""reviews_percentage"":25},""4_stars"":{""reviews_num"":47,""reviews_percentage"":33},""5_stars"":{""reviews_num"":44,""reviews_percentage"":31}}","""$0.00"""
